sku	system_id	socket_0_avgpower	socket_0_energy	socket_1_avgpower	socket_1_energy	cpu_total_usage_iowait	cpu_cpu-total_usage_steal	cpu_total_usage_system	cpu_total_usage_user	cpu_frequency_b27jnz3_cpu_frequency_current	ipmi_sensor_3.1_value	ipmi_sensor_3.2_value	ipmi_sensor_cpu_usage_value	ipmi_sensor_pwr_consumption_value	mem_active	mem_available	mem_available_percent	mem_free	mem_total	mem_used	mem_used_percent	systemmetrics_timestamp_start	systemmetrics_timestamp_end	utc_timestamp	start_time	end_time	model_name	model_precision	batch_size	llm_temperature	max_new_tokens	input_tokens_length	workload	server_version	metrum_insights	num_replicas	requests_per_second	concurrent_requests	time_taken_for_tests	api_endpoint	completed_requests	failed_requests	p90_latency	p95_latency	p100_latency	total_transferred	total_body_sent	html_transferred	min_connect_time	mean_connect_time	max_connect_time	time_to_first_token_seconds_count_0	time_to_first_token_seconds_sum_0	total_generation_tokens_0	time_per_output_token_seconds_count_0	time_per_output_token_seconds_sum_0	total_prompt_tokens_0	time_to_first_token_seconds_count_1	time_to_first_token_seconds_sum_1	total_generation_tokens_1	time_per_output_token_seconds_count_1	time_per_output_token_seconds_sum_1	total_prompt_tokens_1	time_to_first_token_seconds_count_2	time_to_first_token_seconds_sum_2	total_generation_tokens_2	time_per_output_token_seconds_count_2	time_per_output_token_seconds_sum_2	total_prompt_tokens_2	time_to_first_token_seconds_count_3	time_to_first_token_seconds_sum_3	total_generation_tokens_3	time_per_output_token_seconds_count_3	time_per_output_token_seconds_sum_3	total_prompt_tokens_3	time_to_first_token_seconds_count_4	time_to_first_token_seconds_sum_4	total_generation_tokens_4	time_per_output_token_seconds_count_4	time_per_output_token_seconds_sum_4	total_prompt_tokens_4	time_to_first_token_seconds_count_5	time_to_first_token_seconds_sum_5	total_generation_tokens_5	time_per_output_token_seconds_count_5	time_per_output_token_seconds_sum_5	total_prompt_tokens_5	tokensinfo_completion_tokens_total	tokensinfo_prompt_tokens_total	tokensinfo_time_start	tokensinfo_time_end	model_parameter	cpu_energy_mean	ipmi_sensor_7.1_value
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	173464.0	1435799.4333555	198537.0	1457402.5317334998	0.0	0	0.0796925812	1.0573863621	2557.4818255208	79.0	81.0	25.0	630.0	31039481856	1274008418304	78.5064114952	1240830996480	1622808117248	341308602368	21.0319752989	1727076655	1727076665	2024-09-23 07:41:04	2024-09-23 07:29:38.032331705	2024-09-23 07:41:04.692650557	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.23	32	686.625	/v1/chat/completions	160	0	150830	154438	154652	191302	70240	171043	972	103871	154652	26	75.1926486492	5113	5087	2730.8795876503	3864	27	76.9128949642	5134	5107	2699.5855302811	3980	26	76.7363116741	5128	5102	2829.8448257446	3846	27	92.3409478664	5456	5429	2971.4895739555	4057	27	52.9266963005	4995	4968	2446.7912609577	4016	27	93.3936975002	4677	4650	2421.6179685593	3959	30503	23722	2024-09-23T07:31:14Z	2024-09-23T07:41:04Z	NA	349867.8337591093	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	179262.0	1435817.1656865	198307.5	1457422.9587545	0.0002605795	0	0.0812899477	1.0426914052	2566.4662695312	78.0	81.0	1.0	630.0	31039481856	1273896192000	78.499495933	1240718454784	1622808117248	341420052480	21.0388430309	1727076665	1727076675	2024-09-23 07:41:04	2024-09-23 07:29:38.032331705	2024-09-23 07:41:04.692650557	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.23	32	686.625	/v1/chat/completions	160	0	150830	154438	154652	191302	70240	171043	972	103871	154652	26	75.1926486492	5113	5087	2730.8795876503	3864	27	76.9128949642	5134	5107	2699.5855302811	3980	26	76.7363116741	5128	5102	2829.8448257446	3846	27	92.3409478664	5456	5429	2971.4895739555	4057	27	52.9266963005	4995	4968	2446.7912609577	4016	27	93.3936975002	4677	4650	2421.6179685593	3959	30503	23722	2024-09-23T07:31:14Z	2024-09-23T07:41:04Z	NA	349870.0249918359	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	193081.0	1435837.1269430001	240316.5	1457447.2637605001	0.0005209107	0	0.34014844980000003	7.0485339509	2605.3984322917	78.0	81.0	1.0	630.0	31040329728	1272555644928	78.4168893046	1239370080256	1622808117248	342755090432	21.1211101786	1727076675	1727076685	2024-09-23 07:41:04	2024-09-23 07:29:38.032331705	2024-09-23 07:41:04.692650557	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.23	32	686.625	/v1/chat/completions	160	0	150830	154438	154652	191302	70240	171043	972	103871	154652	26	75.1926486492	5113	5087	2730.8795876503	3864	27	76.9128949642	5134	5107	2699.5855302811	3980	26	76.7363116741	5128	5102	2829.8448257446	3846	27	92.3409478664	5456	5429	2971.4895739555	4057	27	52.9266963005	4995	4968	2446.7912609577	4016	27	93.3936975002	4677	4650	2421.6179685593	3959	30503	23722	2024-09-23T07:31:14Z	2024-09-23T07:41:04Z	NA	349873.858353789	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	286379.5	1435863.6228845	302376.5	1457477.006185	0.0002605755	0	0.3931154542	17.7300644565	2752.9399244792	81.0	88.0	1.0	690.0	31040970752	1271213424640	78.3341795699	1238026395648	1622808117248	344096999424	21.2038007308	1727076685	1727076695	2024-09-23 07:41:04	2024-09-23 07:29:38.032331705	2024-09-23 07:41:04.692650557	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.23	32	686.625	/v1/chat/completions	160	0	150830	154438	154652	191302	70240	171043	972	103871	154652	26	75.1926486492	5113	5087	2730.8795876503	3864	27	76.9128949642	5134	5107	2699.5855302811	3980	26	76.7363116741	5128	5102	2829.8448257446	3846	27	92.3409478664	5456	5429	2971.4895739555	4057	27	52.9266963005	4995	4968	2446.7912609577	4016	27	93.3936975002	4677	4650	2421.6179685593	3959	30503	23722	2024-09-23T07:31:14Z	2024-09-23T07:41:04Z	NA	349880.4825419206	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	293241.0	1435893.0320335	300490.5	1457508.0852390002	0.0	0	0.4111859329	18.8847833618	2722.1405572917	83.0	89.0	1.0	990.0	31040980992	1271236515840	78.3356024861	1238049460224	1622808117248	344073900032	21.2023773097	1727076695	1727076705	2024-09-23 07:41:04	2024-09-23 07:29:38.032331705	2024-09-23 07:41:04.692650557	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.23	32	686.625	/v1/chat/completions	160	0	150830	154438	154652	191302	70240	171043	972	103871	154652	26	75.1926486492	5113	5087	2730.8795876503	3864	27	76.9128949642	5134	5107	2699.5855302811	3980	26	76.7363116741	5128	5102	2829.8448257446	3846	27	92.3409478664	5456	5429	2971.4895739555	4057	27	52.9266963005	4995	4968	2446.7912609577	4016	27	93.3936975002	4677	4650	2421.6179685593	3959	30503	23722	2024-09-23T07:31:14Z	2024-09-23T07:41:04Z	NA	349887.3423195157	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	294809.0	1435923.2552629998	293591.0	1457539.1163015	0.0	0	0.4208611729	18.9510010105	2767.8081302083	86.0	88.0	1.0	990.0	31041001472	1271252217856	78.3365700692	1238065156096	1622808117248	344058163200	21.2014075813	1727076705	1727076715	2024-09-23 07:41:04	2024-09-23 07:29:38.032331705	2024-09-23 07:41:04.692650557	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.23	32	686.625	/v1/chat/completions	160	0	150830	154438	154652	191302	70240	171043	972	103871	154652	26	75.1926486492	5113	5087	2730.8795876503	3864	27	76.9128949642	5134	5107	2699.5855302811	3980	26	76.7363116741	5128	5102	2829.8448257446	3846	27	92.3409478664	5456	5429	2971.4895739555	4057	27	52.9266963005	4995	4968	2446.7912609577	4016	27	93.3936975002	4677	4650	2421.6179685593	3959	30503	23722	2024-09-23T07:31:14Z	2024-09-23T07:41:04Z	NA	349894.3782528411	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	291064.5	1435953.562171	294467.5	1457569.858252	0.0	0	0.41873453800000004	18.6505377168	2779.5340221354	88.0	88.0	1.0	960.0	31041017856	1271264567296	78.3373310612	1238077493248	1622808117248	344045809664	21.2006463369	1727076715	1727076725	2024-09-23 07:41:04	2024-09-23 07:29:38.032331705	2024-09-23 07:41:04.692650557	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.23	32	686.625	/v1/chat/completions	160	0	150830	154438	154652	191302	70240	171043	972	103871	154652	26	75.1926486492	5113	5087	2730.8795876503	3864	27	76.9128949642	5134	5107	2699.5855302811	3980	26	76.7363116741	5128	5102	2829.8448257446	3846	27	92.3409478664	5456	5429	2971.4895739555	4057	27	52.9266963005	4995	4968	2446.7912609577	4016	27	93.3936975002	4677	4650	2421.6179685593	3959	30503	23722	2024-09-23T07:31:14Z	2024-09-23T07:41:04Z	NA	349901.3577721913	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	297374.0	1435984.06695	301360.5	1457600.6173319998	0.0	0	0.4220956743	18.6923609559	2821.1336914063	89.0	88.0	1.0	930.0	31041017856	1271269181440	78.337615392	1238082101248	1622808117248	344041168896	21.2003603654	1727076725	1727076735	2024-09-23 07:41:04	2024-09-23 07:29:38.032331705	2024-09-23 07:41:04.692650557	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.23	32	686.625	/v1/chat/completions	160	0	150830	154438	154652	191302	70240	171043	972	103871	154652	26	75.1926486492	5113	5087	2730.8795876503	3864	27	76.9128949642	5134	5107	2699.5855302811	3980	26	76.7363116741	5128	5102	2829.8448257446	3846	27	92.3409478664	5456	5429	2971.4895739555	4057	27	52.9266963005	4995	4968	2446.7912609577	4016	27	93.3936975002	4677	4650	2421.6179685593	3959	30503	23722	2024-09-23T07:31:14Z	2024-09-23T07:41:04Z	NA	349908.3548593151	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	300642.5	1436014.688567	303634.5	1457631.284449	0.0	0	0.4299694114	18.8352951744	2762.051640625	90.0	88.0	1.0	990.0	31041017856	1271271471104	78.3377564847	1238084368384	1622808117248	344038868992	21.2002186417	1727076735	1727076745	2024-09-23 07:41:04	2024-09-23 07:29:38.032331705	2024-09-23 07:41:04.692650557	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.23	32	686.625	/v1/chat/completions	160	0	150830	154438	154652	191302	70240	171043	972	103871	154652	26	75.1926486492	5113	5087	2730.8795876503	3864	27	76.9128949642	5134	5107	2699.5855302811	3980	26	76.7363116741	5128	5102	2829.8448257446	3846	27	92.3409478664	5456	5429	2971.4895739555	4057	27	52.9266963005	4995	4968	2446.7912609577	4016	27	93.3936975002	4677	4650	2421.6179685593	3959	30503	23722	2024-09-23T07:31:14Z	2024-09-23T07:41:04Z	NA	349915.3893220287	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	294898.0	1436045.345862	301037.5	1457661.7319554999	0.0	0	0.421384686	18.7408532222	2822.7803346354	90.0	87.0	1.0	930.0	31041017856	1271274100736	78.3379185268	1238086981632	1622808117248	344036229120	21.2000559686	1727076745	1727076755	2024-09-23 07:41:04	2024-09-23 07:29:38.032331705	2024-09-23 07:41:04.692650557	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.23	32	686.625	/v1/chat/completions	160	0	150830	154438	154652	191302	70240	171043	972	103871	154652	26	75.1926486492	5113	5087	2730.8795876503	3864	27	76.9128949642	5134	5107	2699.5855302811	3980	26	76.7363116741	5128	5102	2829.8448257446	3846	27	92.3409478664	5456	5429	2971.4895739555	4057	27	52.9266963005	4995	4968	2446.7912609577	4016	27	93.3936975002	4677	4650	2421.6179685593	3959	30503	23722	2024-09-23T07:31:14Z	2024-09-23T07:41:04Z	NA	349922.4291510885	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	296191.0	1436075.7460225	299306.5	1457692.371648	0.0002609631	0	0.42888263460000003	18.8164806576	2830.8840872396	90.0	86.0	1.0	1020.0	31041017856	1271283070976	78.3384712872	1238095933440	1622808117248	344027248640	21.1995025773	1727076755	1727076765	2024-09-23 07:41:04	2024-09-23 07:29:38.032331705	2024-09-23 07:41:04.692650557	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.23	32	686.625	/v1/chat/completions	160	0	150830	154438	154652	191302	70240	171043	972	103871	154652	26	75.1926486492	5113	5087	2730.8795876503	3864	27	76.9128949642	5134	5107	2699.5855302811	3980	26	76.7363116741	5128	5102	2829.8448257446	3846	27	92.3409478664	5456	5429	2971.4895739555	4057	27	52.9266963005	4995	4968	2446.7912609577	4016	27	93.3936975002	4677	4650	2421.6179685593	3959	30503	23722	2024-09-23T07:31:14Z	2024-09-23T07:41:04Z	NA	349929.4864866927	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	288893.5	1436105.540359	300526.0	1457723.4288695	0.0	0	0.42222162160000004	19.2149496465	2766.0984127604	88.0	86.0	23.0	1020.0	31041017856	1271286104064	78.3386581908	1238098937856	1622808117248	344024209408	21.199315295	1727076765	1727076775	2024-09-23 07:41:04	2024-09-23 07:29:38.032331705	2024-09-23 07:41:04.692650557	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.23	32	686.625	/v1/chat/completions	160	0	150830	154438	154652	191302	70240	171043	972	103871	154652	26	75.1926486492	5113	5087	2730.8795876503	3864	27	76.9128949642	5134	5107	2699.5855302811	3980	26	76.7363116741	5128	5102	2829.8448257446	3846	27	92.3409478664	5456	5429	2971.4895739555	4057	27	52.9266963005	4995	4968	2446.7912609577	4016	27	93.3936975002	4677	4650	2421.6179685593	3959	30503	23722	2024-09-23T07:31:14Z	2024-09-23T07:41:04Z	NA	349936.5437351731	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	305298.0	1436135.656242	299437.0	1457753.7907575	0.0	0	0.39765099870000004	19.0451073563	2839.2944257813	87.0	85.0	23.0	1050.0	31041017856	1271281035264	78.3383458434	1238093830144	1622808117248	344029286400	21.1996281473	1727076775	1727076785	2024-09-23 07:41:04	2024-09-23 07:29:38.032331705	2024-09-23 07:41:04.692650557	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.23	32	686.625	/v1/chat/completions	160	0	150830	154438	154652	191302	70240	171043	972	103871	154652	26	75.1926486492	5113	5087	2730.8795876503	3864	27	76.9128949642	5134	5107	2699.5855302811	3980	26	76.7363116741	5128	5102	2829.8448257446	3846	27	92.3409478664	5456	5429	2971.4895739555	4057	27	52.9266963005	4995	4968	2446.7912609577	4016	27	93.3936975002	4677	4650	2421.6179685593	3959	30503	23722	2024-09-23T07:31:14Z	2024-09-23T07:41:04Z	NA	349943.4822097369	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	287952.0	1436165.2833505	302869.5	1457785.0405835002	0.0	0	0.4533435666	19.0693498128	2742.9717955729	86.0	84.0	23.0	1020.0	31041017856	1271289585664	78.3388727325	1238102321152	1622808117248	344020744192	21.1991017629	1727076785	1727076795	2024-09-23 07:41:04	2024-09-23 07:29:38.032331705	2024-09-23 07:41:04.692650557	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.23	32	686.625	/v1/chat/completions	160	0	150830	154438	154652	191302	70240	171043	972	103871	154652	26	75.1926486492	5113	5087	2730.8795876503	3864	27	76.9128949642	5134	5107	2699.5855302811	3980	26	76.7363116741	5128	5102	2829.8448257446	3846	27	92.3409478664	5456	5429	2971.4895739555	4057	27	52.9266963005	4995	4968	2446.7912609577	4016	27	93.3936975002	4677	4650	2421.6179685593	3959	30503	23722	2024-09-23T07:31:14Z	2024-09-23T07:41:04Z	NA	349950.5553735716	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	292384.5	1436195.6205825	328668.5	1457816.0531060002	0.0	0	0.403126923	19.8627371477	2764.2267942708	84.0	84.0	23.0	1020.0	31041021952	1271303802880	78.3397488198	1238116511744	1622808117248	344006518784	21.1982251708	1727076795	1727076805	2024-09-23 07:41:04	2024-09-23 07:29:38.032331705	2024-09-23 07:41:04.692650557	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.23	32	686.625	/v1/chat/completions	160	0	150830	154438	154652	191302	70240	171043	972	103871	154652	26	75.1926486492	5113	5087	2730.8795876503	3864	27	76.9128949642	5134	5107	2699.5855302811	3980	26	76.7363116741	5128	5102	2829.8448257446	3846	27	92.3409478664	5456	5429	2971.4895739555	4057	27	52.9266963005	4995	4968	2446.7912609577	4016	27	93.3936975002	4677	4650	2421.6179685593	3959	30503	23722	2024-09-23T07:31:14Z	2024-09-23T07:41:04Z	NA	349957.8056278516	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	283988.5	1436226.2119915	323756.0	1457846.6325619998	0.0	0	0.3832136917	18.9642537074	2808.3206458333	84.0	85.0	23.0	1020.0	31041021952	1271312599040	78.3402908531	1238125275136	1622808117248	343997708288	21.1976822541	1727076805	1727076815	2024-09-23 07:41:04	2024-09-23 07:29:38.032331705	2024-09-23 07:41:04.692650557	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.23	32	686.625	/v1/chat/completions	160	0	150830	154438	154652	191302	70240	171043	972	103871	154652	26	75.1926486492	5113	5087	2730.8795876503	3864	27	76.9128949642	5134	5107	2699.5855302811	3980	26	76.7363116741	5128	5102	2829.8448257446	3846	27	92.3409478664	5456	5429	2971.4895739555	4057	27	52.9266963005	4995	4968	2446.7912609577	4016	27	93.3936975002	4677	4650	2421.6179685593	3959	30503	23722	2024-09-23T07:31:14Z	2024-09-23T07:41:04Z	NA	349965.0665988659	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	340238.5	1436255.212702	286110.5	1457876.8128765002	0.0	0	0.38185256	18.3656535009	2814.7109322917	85.0	85.0	23.0	990.0	31041021952	1271318851584	78.3406761448	1238131509248	1622808117248	343991437312	21.1972958267	1727076815	1727076825	2024-09-23 07:41:04	2024-09-23 07:29:38.032331705	2024-09-23 07:41:04.692650557	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.23	32	686.625	/v1/chat/completions	160	0	150830	154438	154652	191302	70240	171043	972	103871	154652	26	75.1926486492	5113	5087	2730.8795876503	3864	27	76.9128949642	5134	5107	2699.5855302811	3980	26	76.7363116741	5128	5102	2829.8448257446	3846	27	92.3409478664	5456	5429	2971.4895739555	4057	27	52.9266963005	4995	4968	2446.7912609577	4016	27	93.3936975002	4677	4650	2421.6179685593	3959	30503	23722	2024-09-23T07:31:14Z	2024-09-23T07:41:04Z	NA	349971.8209259739	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	347335.0	1436286.4036814999	340620.5	1457908.568535	0.0	0	0.4136741899	21.178252058	2792.3871041667	84.0	86.0	23.0	1140.0	31041026048	1271330199552	78.3413754245	1238142758912	1622808117248	343980115968	21.1965981875	1727076825	1727076835	2024-09-23 07:41:04	2024-09-23 07:29:38.032331705	2024-09-23 07:41:04.692650557	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.23	32	686.625	/v1/chat/completions	160	0	150830	154438	154652	191302	70240	171043	972	103871	154652	26	75.1926486492	5113	5087	2730.8795876503	3864	27	76.9128949642	5134	5107	2699.5855302811	3980	26	76.7363116741	5128	5102	2829.8448257446	3846	27	92.3409478664	5456	5429	2971.4895739555	4057	27	52.9266963005	4995	4968	2446.7912609577	4016	27	93.3936975002	4677	4650	2421.6179685593	3959	30503	23722	2024-09-23T07:31:14Z	2024-09-23T07:41:04Z	NA	349979.7779651172	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	290848.0	1436316.211997	287553.5	1457939.1058510002	0.0	0	0.39436766560000003	18.8769451378	2763.3288502604	85.0	86.0	23.0	1020.0	31041026048	1271340437504	78.3420063032	1238152968192	1622808117248	343969910784	21.195969328	1727076835	1727076845	2024-09-23 07:41:04	2024-09-23 07:29:38.032331705	2024-09-23 07:41:04.692650557	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.23	32	686.625	/v1/chat/completions	160	0	150830	154438	154652	191302	70240	171043	972	103871	154652	26	75.1926486492	5113	5087	2730.8795876503	3864	27	76.9128949642	5134	5107	2699.5855302811	3980	26	76.7363116741	5128	5102	2829.8448257446	3846	27	92.3409478664	5456	5429	2971.4895739555	4057	27	52.9266963005	4995	4968	2446.7912609577	4016	27	93.3936975002	4677	4650	2421.6179685593	3959	30503	23722	2024-09-23T07:31:14Z	2024-09-23T07:41:04Z	NA	349986.7134691784	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	290507.0	1436345.8028560001	292278.0	1457969.5046795001	0.0	0	0.4316630583	19.1542009189	2721.9896080729	84.0	83.0	23.0	990.0	31041026048	1271355035648	78.3429058639	1238167525376	1622808117248	343955335168	21.1950711555	1727076845	1727076855	2024-09-23 07:41:04	2024-09-23 07:29:38.032331705	2024-09-23 07:41:04.692650557	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.23	32	686.625	/v1/chat/completions	160	0	150830	154438	154652	191302	70240	171043	972	103871	154652	26	75.1926486492	5113	5087	2730.8795876503	3864	27	76.9128949642	5134	5107	2699.5855302811	3980	26	76.7363116741	5128	5102	2829.8448257446	3846	27	92.3409478664	5456	5429	2971.4895739555	4057	27	52.9266963005	4995	4968	2446.7912609577	4016	27	93.3936975002	4677	4650	2421.6179685593	3959	30503	23722	2024-09-23T07:31:14Z	2024-09-23T07:41:04Z	NA	349993.5525986628	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	283437.5	1436375.3276014999	292633.0	1457999.4436895	0.0	0	0.4195048878	18.8819899839	2739.8629791667	84.0	83.0	23.0	1020.0	31041026048	1271364046848	78.3434611483	1238176493568	1622808117248	343946356736	21.1945178903	1727076855	1727076865	2024-09-23 07:41:04	2024-09-23 07:29:38.032331705	2024-09-23 07:41:04.692650557	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.23	32	686.625	/v1/chat/completions	160	0	150830	154438	154652	191302	70240	171043	972	103871	154652	26	75.1926486492	5113	5087	2730.8795876503	3864	27	76.9128949642	5134	5107	2699.5855302811	3980	26	76.7363116741	5128	5102	2829.8448257446	3846	27	92.3409478664	5456	5429	2971.4895739555	4057	27	52.9266963005	4995	4968	2446.7912609577	4016	27	93.3936975002	4677	4650	2421.6179685593	3959	30503	23722	2024-09-23T07:31:14Z	2024-09-23T07:41:04Z	NA	350000.2478006328	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	283719.0	1436404.844128	296104.0	1458029.351676	0.0	0	0.4187072464	18.9676905412	2729.2792122396	83.0	82.0	38.0	990.0	31041026048	1271361634304	78.3433124835	1238174068736	1622808117248	343948752896	21.1946655455	1727076865	1727076875	2024-09-23 07:41:04	2024-09-23 07:29:38.032331705	2024-09-23 07:41:04.692650557	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.23	32	686.625	/v1/chat/completions	160	0	150830	154438	154652	191302	70240	171043	972	103871	154652	26	75.1926486492	5113	5087	2730.8795876503	3864	27	76.9128949642	5134	5107	2699.5855302811	3980	26	76.7363116741	5128	5102	2829.8448257446	3846	27	92.3409478664	5456	5429	2971.4895739555	4057	27	52.9266963005	4995	4968	2446.7912609577	4016	27	93.3936975002	4677	4650	2421.6179685593	3959	30503	23722	2024-09-23T07:31:14Z	2024-09-23T07:41:04Z	NA	350006.9457962422	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	283935.0	1436434.977845	298242.0	1458059.2422635	0.0002607657	0	0.4369464194	19.3165867942	2785.3269557292	83.0	81.0	38.0	960.0	31041026048	1271370827776	78.3438789998	1238183241728	1622808117248	343939543040	21.1940980196	1727076875	1727076885	2024-09-23 07:41:04	2024-09-23 07:29:38.032331705	2024-09-23 07:41:04.692650557	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.23	32	686.625	/v1/chat/completions	160	0	150830	154438	154652	191302	70240	171043	972	103871	154652	26	75.1926486492	5113	5087	2730.8795876503	3864	27	76.9128949642	5134	5107	2699.5855302811	3980	26	76.7363116741	5128	5102	2829.8448257446	3846	27	92.3409478664	5456	5429	2971.4895739555	4057	27	52.9266963005	4995	4968	2446.7912609577	4016	27	93.3936975002	4677	4650	2421.6179685593	3959	30503	23722	2024-09-23T07:31:14Z	2024-09-23T07:41:04Z	NA	350013.8262693086	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	284878.5	1436465.072198	322396.0	1458089.368375	0.0	0	0.39896547400000004	19.2337495767	2714.5846145833	84.0	81.0	38.0	990.0	31041026048	1271366156288	78.3435911353	1238178557952	1622808117248	343944216576	21.1943860103	1727076885	1727076895	2024-09-23 07:41:04	2024-09-23 07:29:38.032331705	2024-09-23 07:41:04.692650557	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.23	32	686.625	/v1/chat/completions	160	0	150830	154438	154652	191302	70240	171043	972	103871	154652	26	75.1926486492	5113	5087	2730.8795876503	3864	27	76.9128949642	5134	5107	2699.5855302811	3980	26	76.7363116741	5128	5102	2829.8448257446	3846	27	92.3409478664	5456	5429	2971.4895739555	4057	27	52.9266963005	4995	4968	2446.7912609577	4016	27	93.3936975002	4677	4650	2421.6179685593	3959	30503	23722	2024-09-23T07:31:14Z	2024-09-23T07:41:04Z	NA	350020.7129267813	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	285585.0	1436495.297968	290636.0	1458119.7295805	0.0	0	0.421550872	19.0799673452	2759.0842747396	84.0	82.0	38.0	990.0	31041026048	1271358937088	78.3431462768	1238171303936	1622808117248	343951452160	21.1948318784	1727076895	1727076905	2024-09-23 07:41:04	2024-09-23 07:29:38.032331705	2024-09-23 07:41:04.692650557	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.23	32	686.625	/v1/chat/completions	160	0	150830	154438	154652	191302	70240	171043	972	103871	154652	26	75.1926486492	5113	5087	2730.8795876503	3864	27	76.9128949642	5134	5107	2699.5855302811	3980	26	76.7363116741	5128	5102	2829.8448257446	3846	27	92.3409478664	5456	5429	2971.4895739555	4057	27	52.9266963005	4995	4968	2446.7912609577	4016	27	93.3936975002	4677	4650	2421.6179685593	3959	30503	23722	2024-09-23T07:31:14Z	2024-09-23T07:41:04Z	NA	350027.7054579844	
